,year,parameter,result,latitude,longitude
0,2015,PAH,18.6125,70.79668000000001,-158.81763999999998
1,2015,PAH,882.62,70.89648000000001,-154.51713999999998
2,2015,PAH,293.81,70.77606,-159.16023
3,2015,PAH,737.48,70.83771999999999,-158.76328
4,2015,PAH,984.62,70.51008,-159.7809
5,2015,PAH,684.75,70.82645,-158.56464
6,2015,PAH,870.03,70.6001,-159.9874
7,2015,PAH,346.278,70.29276,-161.64851000000002
8,2015,PAH,314.858,70.85295,-158.95015
9,2015,PAH,470.74,70.28793,-161.38142
10,2015,PAH,807.19,70.81623,-158.65599
11,2015,PAH,632.59,70.26575,-161.52661
12,2015,PAH,335.006,70.79699000000001,-159.16907
13,2015,PAH,12.589,70.79523,-158.61818
14,2015,PAH,963.03,70.46701999999999,-159.82925
15,2015,PAH,543.44,70.26598,-161.49812
16,2015,PAH,608.55,70.44556999999999,-159.8809
17,2015,PAH,199.91299999999998,70.79145,-159.21268999999998
18,2015,PAH,788.7,70.87621,-158.87073999999998
19,2015,PAH,901.03,70.55376,-159.8718
20,2015,PAH,458.425,71.36658,-156.46556
21,2015,PAH,481.61,70.86619,-154.25139
22,2015,PAH,216.42700000000002,71.20421,-155.81281
23,2015,PAH,120.927,71.12628000000001,-155.53656
24,2015,PAH,83.251,70.9114,-154.13422
25,2015,PAH,357.551,71.27721,-156.01894
26,2015,PAH,11.825,71.0373,-155.5879
27,2015,PAH,571.07,71.30807,-156.25009
28,2015,PAH,472.884,71.29836,-155.99196
29,2015,PAH,339.283,70.90934,-154.47159
30,2015,PAH,477.49699999999996,71.32653,-156.42862
31,2015,PAH,624.43,70.90526,-154.52477
32,2015,PAH,14.321,70.7055,-160.0202
33,2015,PAH,17.686,70.7124,-159.9766
34,2015,PAH,4.074,70.7726,-159.852
35,2015,PAH,567.842,70.7416,-159.8512
36,2015,PAH,5.332000000000001,70.7912,-159.7519
37,2015,PAH,412.543,70.705,-159.8932
38,2015,PAH,5.767,70.6728,-159.9894
39,2009,PAH,24.2,59.2451,-151.88933
40,2009,PAH,7.1,59.20451,-151.8067
41,2009,PAH,10.0,59.20613,-151.80428
42,2009,PAH,16.6,59.20921,-151.8124
43,2009,PAH,100.7,59.59437,-151.16586
44,2009,PAH,12.8,59.20936,-151.82946
45,2009,PAH,379.5,59.415009999999995,-151.7148
46,2009,PAH,407.1,59.475640000000006,-151.35076999999998
47,2009,PAH,53.4,59.6287,-151.5144
48,2009,PAH,10.8,59.250330000000005,-151.92961
49,2009,PAH,114.3,59.57521,-151.19655
50,2009,PAH,544.7,59.4178,-151.72745
51,2009,PAH,70.0,59.448780000000006,-151.49982
52,2009,PAH,111.5,59.56194,-151.27379
53,2009,PAH,3166.9,59.4353,-151.71523
54,2009,PAH,147.9,59.57742,-151.18735
55,2009,PAH,156.0,59.63103,-151.53886
56,2009,PAH,21577.5,59.44106,-151.7206
57,2009,PAH,28.5,59.56377,-151.25611
58,2009,PAH,36.3,59.56058,-151.32156
59,2009,DDT,0.04,59.471709999999995,-151.55998
60,2009,DDT,0.19,59.20613,-151.80428
63,2009,DDT,0.01,59.20921,-151.8124
64,2009,DDT,0.01,59.20451,-151.8067
65,2009,PAH,286.5,59.471709999999995,-151.55998
66,2009,PAH,130.9,59.44992,-151.50688
67,2009,PAH,2638.9,59.42418000000001,-151.71806
68,2009,PAH,12287.1,59.437290000000004,-151.71518999999998
69,2009,PAH,5.9,59.24618,-151.89516
70,2009,PAH,325.6,59.42151,-151.31711
73,2009,DDT,0.01,59.63103,-151.53886
74,2009,DDT,1.06,59.437290000000004,-151.71518999999998
76,2009,DDT,0.49,59.42418000000001,-151.71806
77,2009,DDT,0.01,59.250330000000005,-151.92961
79,2009,DDT,0.9,59.415009999999995,-151.7148
80,2009,DDT,4.09,59.4178,-151.72745
86,2009,DDT,0.11,59.56058,-151.32156
87,2009,DDT,0.35,59.4353,-151.71523
88,2009,DDT,0.02,59.42151,-151.31711
90,2009,DDT,9.75,59.44106,-151.7206
91,2009,PCB,0.02,59.20451,-151.8067
92,2009,PCB,0.42,59.42151,-151.31711
93,2009,PCB,0.08,59.56058,-151.32156
94,2009,PCB,0.37,59.475640000000006,-151.35076999999998
95,2009,PCB,0.02,59.56194,-151.27379
96,2009,PCB,0.02,59.250330000000005,-151.92961
97,2009,PCB,0.34,59.448780000000006,-151.49982
98,2009,PCB,0.5,59.20936,-151.82946
99,2009,PCB,0.01,59.20613,-151.80428
100,2009,PCB,2.46,59.415009999999995,-151.7148
101,2009,PCB,28.41,59.4353,-151.71523
102,2009,PCB,0.23,59.57521,-151.19655
103,2009,PCB,0.08,59.20921,-151.8124
105,2009,PCB,13.19,59.44106,-151.7206
106,2009,PCB,0.12,59.44992,-151.50688
107,2009,PCB,0.31,59.59437,-151.16586
108,2009,PCB,3.59,59.4178,-151.72745
109,2009,PCB,5.4,59.42418000000001,-151.71806
110,2009,PCB,0.5,59.57742,-151.18735
111,2009,PCB,45.95,59.437290000000004,-151.71518999999998
112,2009,PCB,0.09,59.63103,-151.53886
113,2009,PCB,0.64,59.471709999999995,-151.55998
114,2009,PCB,0.05,59.24618,-151.89516
115,2009,PCB,0.02,59.2451,-151.88933
116,2009,PCB,0.04,59.56377,-151.25611
117,2009,PAH,0.14,59.475640000000006,-151.35076999999998
118,2009,PAH,0.04,59.44992,-151.50688
119,2009,PAH,0.13,59.57521,-151.19655
120,2009,PAH,0.01,59.20451,-151.8067
121,2009,PAH,0.06,59.56194,-151.27379
122,2009,PAH,0.03,59.448780000000006,-151.49982
123,2009,PAH,0.02,59.6287,-151.5144
124,2009,PAH,0.04,59.20936,-151.82946
125,2009,PAH,0.01,59.20613,-151.80428
126,2009,PAH,0.13,59.471709999999995,-151.55998
127,2009,PAH,0.1,59.59437,-151.16586
128,2009,PAH,0.07,59.42418000000001,-151.71806
129,2009,PAH,0.05,59.63103,-151.53886
130,2009,PAH,0.08,59.437290000000004,-151.71518999999998
131,2009,PAH,0.12,59.4353,-151.71523
132,2009,PAH,0.02,59.56058,-151.32156
133,2009,PAH,0.01,59.20921,-151.8124
134,2009,PAH,0.01,59.56377,-151.25611
135,2009,PAH,0.19,59.42151,-151.31711
136,2009,PAH,0.01,59.250330000000005,-151.92961
137,2009,PAH,0.17,59.4178,-151.72745
138,2009,PAH,0.05,59.2451,-151.88933
139,2009,PAH,0.17,59.57742,-151.18735
140,2009,PAH,0.09,59.415009999999995,-151.7148
142,2009,PAH,0.07,59.44106,-151.7206
143,2009,PAH,121.412,59.20715,-151.81512
144,2009,PAH,194.392,59.42355,-151.31118
145,2009,DDT,4.79,59.42355,-151.31118
146,2009,DDT,3.98,59.20715,-151.81512
147,2009,PCB,4.14,59.42355,-151.31118
149,2009,PAH,2.4,59.20715,-151.81512
150,2009,PAH,1.61,59.42355,-151.31118
151,2010,PAH,100.3,59.50694444,-151.8813889
152,2010,PCB,0.92,59.5705,-151.968
153,2010,PCB,6.94,59.50694444,-151.8813889
154,2010,PAH,132.6,59.5705,-151.968
155,2010,DDT,0.17,59.5705,-151.968
156,2010,PAH,0.33,59.50694444,-151.8813889
157,2010,DDT,0.41,59.50694444,-151.8813889
158,2010,PAH,0.39,59.5705,-151.968
159,2010,PCB,5.41,59.3,-151.9
160,2010,PCB,6.45,59.562,-151.7
161,2010,PAH,146.9,59.562,-151.7
162,2010,PCB,10.1,59.50694444,-151.8813889
163,2010,PAH,90.7,59.3,-151.9
164,2010,PAH,143.4,59.50694444,-151.8813889
165,2010,DDT,0.17,59.562,-151.7
166,2010,DDT,0.73,59.50694444,-151.8813889
167,2010,DDT,0.31,59.3,-151.9
168,2010,PAH,0.62,59.562,-151.7
169,2010,PAH,0.5,59.3,-151.9
170,2010,PAH,0.51,59.50694444,-151.8813889
171,2010,PCB,8.53,59.35149200000001,-151.82972
172,2010,PCB,45.37,59.35643,-151.92088999999999
173,2010,PCB,47.13,59.4532,-151.5209
174,2010,PAH,5.93,59.4532,-151.5209
175,2010,PAH,9.2,59.35643,-151.92088999999999
176,2010,PAH,7.21,59.35149200000001,-151.82972
177,2010,DDT,39.33,59.35643,-151.92088999999999
178,2010,DDT,60.12,59.4532,-151.5209
179,2010,DDT,7.38,59.35149200000001,-151.82972
180,2010,PCB,39.82,59.35149200000001,-151.82972
181,2010,PCB,52.64,59.4532,-151.5209
182,2010,PCB,46.2,59.35643,-151.92088999999999
183,2010,DDT,21.04,59.35643,-151.92088999999999
184,2010,DDT,22.89,59.35149200000001,-151.82972
185,2010,DDT,21.39,59.4532,-151.5209
186,2010,PAH,8.16,59.35643,-151.92088999999999
187,2010,PAH,6.56,59.4532,-151.5209
188,2010,PAH,6.22,59.35149200000001,-151.82972
189,2000,PAH,278.3,25.2575,-80.4237
190,1995,PAH,3727.9,25.7793,-80.1852
191,1995,PAH,2168.0,25.7726,-80.1791
192,2000,PAH,241.0,25.253,-80.4197
193,2000,PAH,10.9,25.4677,-80.2895
194,2000,PAH,293.4,25.4687,-80.336
195,1995,PAH,151.8,25.9032,-80.1323
196,1995,PAH,325.2,25.7693,-80.168
197,2000,PAH,215.8,25.2692,-80.4363
198,1995,PAH,407.4,25.9099,-80.13600000000001
199,1995,PAH,576.6,25.9024,-80.1379
200,1995,PAH,106.4,25.7719,-80.1429
201,2000,PAH,13.9,25.4553,-80.3083
202,1995,PAH,244.7,25.8907,-80.1479
203,2000,PAH,5.5,25.4188,-80.235
204,1995,PAH,29.5,25.7534,-80.1712
205,2000,PAH,892.6,25.487,-80.3363
206,2000,PAH,9.6,25.47,-80.3062
207,2000,PAH,11.4,25.4683,-80.242
208,1995,PAH,15.0,25.9066,-80.1266
209,1995,PAH,348.8,25.9137,-80.1345
210,2000,PAH,4.4,25.4175,-80.2688
211,1995,PAH,408.7,25.7772,-80.1662
212,2000,PAH,35.5,25.5192,-80.325
213,2000,PAH,6.6,25.4395,-80.2562
214,1995,PAH,953.8,25.7783,-80.1703
215,2000,PAH,9.2,25.4588,-80.2738
216,1995,PAH,910.2,25.7821,-80.1778
217,1995,PAH,54.9,25.7745,-80.1823
218,1995,PAH,190.6,25.9205,-80.127
219,2000,PAH,334.3,25.4577,-80.3333
220,2000,PAH,5.6,25.4212,-80.2897
221,1995,PAH,366.5,25.9069,-80.1344
222,1995,PAH,881.3,25.7735,-80.1819
223,2000,PAH,7.3,25.4427,-80.292
224,1996,PAH,1320.4,25.7842,-80.1787
225,1996,PAH,347.2,25.7935,-80.1518
226,1996,PAH,2018.9,25.8451,-80.1737
227,1996,PAH,20.0,25.6815,-80.2193
228,1996,PAH,175.1,25.7955,-80.1609
229,1996,PAH,9.8,25.6882,-80.2378
230,1996,PAH,7.0,25.6233,-80.2618
231,1996,PAH,9.2,25.6421,-80.2271
232,1996,PAH,120.7,25.7965,-80.1619
233,1996,PAH,12.5,25.6476,-80.2536
234,1996,PAH,11276.3,25.8464,-80.184
235,1996,PAH,386.6,25.7917,-80.171
236,1996,PAH,93.0,25.818,-80.1671
237,1996,PAH,1223.6,25.8188,-80.1239
238,1996,PAH,105.4,25.6907,-80.247
239,1996,PAH,1168.0,25.8081,-80.1397
240,1996,PAH,80.2,25.7037,-80.1894
241,1996,PAH,75.6,25.6973,-80.1987
242,1996,PAH,8759.7,25.8138,-80.1244
243,1996,PAH,12.4,25.605999999999998,-80.2249
244,1996,PAH,67.0,25.7095,-80.1945
245,1996,PAH,306.6,25.7268,-80.2033
246,1996,PAH,780.1,25.8091,-80.1417
247,1996,PAH,16.0,25.7148,-80.2033
248,1996,PAH,2740.7,25.7827,-80.1877
249,1996,PAH,1442.8,25.8042,-80.1413
250,1996,PAH,577.8,25.8256,-80.1227
251,1996,PAH,352.7,25.7804,-80.14399999999999
252,1996,PAH,331.6,25.7786,-80.1465
253,1996,PAH,709.3,25.8506,-80.1275
254,1996,PAH,867.0,25.7857,-80.1469
255,1996,PAH,200.8,25.7989,-80.1667
256,1996,PAH,826.1,25.7781,-80.154
257,1996,PAH,113.7,25.8048,-80.1557
258,1996,PAH,581.1,25.825,-80.1353
259,1996,PAH,96.5,25.8046,-80.1718
260,1996,PAH,1237.8,25.7862,-80.1693
261,1996,PAH,566.1,25.8157,-80.1637
262,1996,PAH,1609.3,25.7812,-80.171
263,1996,PAH,474.7,25.8469,-80.1431
264,1996,PAH,2553.7,25.7928,-80.1847
265,1996,PAH,12.6,25.8084,-80.1722
266,1996,PAH,69.9,25.2906,-80.3698
267,1996,PAH,91.7,25.4703,-80.344
268,1996,PAH,26.8,25.3012,-80.3758
269,1996,PAH,126.2,25.4704,-80.3386
270,1996,PAH,21.8,25.3242,-80.2999
271,1996,PAH,13.9,25.6225,-80.2236
272,1996,PAH,1040.0,25.4895,-80.3457
273,1996,PAH,12.0,25.3187,-80.3203
274,1996,PAH,9.6,25.3691,-80.3066
275,1996,PAH,15.2,25.6122,-80.2257
276,1996,PAH,631.8,25.4895,-80.3433
277,1996,PAH,10.8,25.3421,-80.2998
278,1996,PAH,3814.4,25.7209,-80.2667
279,1996,PAH,6.5,25.4101,-80.2557
280,1996,PAH,406.3,25.7049,-80.2512
281,1996,PAH,8.7,25.4006,-80.2649
282,1996,PAH,310.2,25.4632,-80.334
283,1996,PAH,752.6,25.4628,-80.3398
284,1996,PAH,6661.1,25.6609,-80.2724
285,1996,PAH,267.4,25.4631,-80.3345
286,1996,PAH,17.5,25.6287,-80.2704
287,1996,PAH,1743.5,25.6682,-80.2827
288,1996,PAH,93.5,25.4703,-80.3428
289,1996,PAH,28.7,25.3004,-80.331
290,1996,PAH,21.9,25.5511,-80.1991
291,1996,PAH,174.2,25.8357,-80.1442
292,1996,PAH,188.3,25.8417,-80.1347
293,1996,PAH,265.5,25.84,-80.1655
294,1995,PAH,7.2,25.4329,-80.281
295,1995,PAH,351.4,25.538,-80.3269
296,1996,PAH,465.8,25.8435,-80.1618
297,1995,PAH,268.7,25.5352,-80.325
298,1995,PAH,114.6,25.5338,-80.3232
299,1996,PAH,78.5,25.8393,-80.1712
300,1996,PAH,72.4,25.8603,-80.1636
301,1995,PAH,6.8,25.4807,-80.2071
302,1996,PAH,123.1,25.8701,-80.1449
303,1995,PAH,9.4,25.4814,-80.2889
304,1996,PAH,84.1,25.8714,-80.1533
305,1995,PAH,18.3,25.462,-80.3232
306,1996,PAH,134.5,25.8774,-80.1601
307,1996,PAH,258.4,25.8748,-80.1585
308,1995,PAH,8.8,25.4348,-80.3031
309,1995,PAH,259.4,25.5298,-80.3136
310,1996,PAH,733.3,25.9248,-80.12899999999999
311,1996,PAH,1745.9,25.9278,-80.1252
312,1995,PAH,27.9,25.4814,-80.3285
313,1996,PAH,1375.3,25.9255,-80.1212
314,1995,PAH,6.6,25.4224,-80.2922
315,1995,PAH,1154.6,25.5194,-80.3445
316,1996,PAH,88039.1,25.9293,-80.149
317,1996,PAH,459.6,25.9277,-80.1342
318,1995,PAH,57.4,25.5192,-80.3422
319,1995,PAH,12.2,25.4761,-80.3064
320,1995,PAH,8.8,25.4334,-80.3126
321,1996,PAH,5917.1,25.9278,-80.1442
322,1995,PAH,72.0,25.5193,-80.3356
323,1995,PAH,184.0,25.5292,-80.312
324,1995,PAH,14.6,25.4812,-80.3032
325,1996,PAH,3229.1,25.9195,-80.1432
326,1995,PAH,7.8,25.4709,-80.3121
327,1996,PAH,288.2,25.945,-80.1266
328,1995,PAH,8.0,25.4524,-80.3173
329,1996,PAH,2953.7,25.9503,-80.1317
330,1995,PAH,8.4,25.4462,-80.3022
331,1995,PAH,375.3,25.5372,-80.331
332,1996,PAH,138.5,25.9437,-80.1318
333,1995,PAH,9.6,25.5192,-80.3187
334,1995,PAH,10982.3,25.7703,-80.1918
335,1995,PAH,9579.1,25.7711,-80.1996
336,1995,PAH,44.6,25.7567,-80.1563
337,1995,PAH,7818.5,25.7748,-80.2024
338,1995,PAH,10.9,25.5031,-80.2943
339,1995,PAH,10.1,25.5159,-80.2948
340,1995,PAH,13.9,25.752,-80.1751
341,1995,PAH,205.4,25.7706,-80.1832
342,1995,PAH,26.4,25.5234,-80.3192
343,2000,PAH,44.8,25.2408,-80.4035
344,1995,PAH,16.5,25.5303,-80.2965
345,1995,PAH,33.0,25.5341,-80.3032
346,1995,PAH,7.1,25.7502,-80.1774
347,1995,PAH,26.5,25.5272,-80.202
348,1995,PAH,17.9,25.5412,-80.2671
349,1995,PAH,334.8,25.7608,-80.1861
350,1995,PAH,20.4,25.5431,-80.212
351,1995,PAH,106.9,25.7589,-80.1476
352,1995,PAH,21895.1,25.7939,-80.2613
353,1995,PAH,60337.9,25.7945,-80.2542
354,1995,PAH,802.5,25.7493,-80.1971
355,1995,PAH,26248.3,25.7795,-80.207
356,1995,PAH,266.2,25.7531,-80.19
357,1995,PAH,31241.3,25.7839,-80.2095
358,1995,PAH,5246.2,25.8056,-80.2582
359,2000,PAH,20.1,25.2187,-80.408
360,1995,PAH,65.0,25.7651,-80.1674
361,1995,PAH,91.5,25.7528,-80.1681
362,2000,PAH,23.5,25.2383,-80.4182
363,1995,PAH,75.3,25.7636,-80.1661
364,1995,PAH,3591.6,25.8014,-80.2518
365,1995,PAH,48.7,25.7551,-80.1711
366,1995,PAH,11.8,25.7575,-80.1452
367,1995,PAH,1680.7,25.7955,-80.2448
368,1995,PAH,218.9,25.7694,-80.1739
369,1995,PAH,3856.8,25.7872,-80.2281
370,2000,PAH,32.1,25.2413,-80.4217
371,1995,PAH,120.6,25.7668,-80.1774
372,1995,PAH,5422.8,25.7823,-80.2141
373,1995,PAH,4425.2,25.78,-80.2107
374,1995,PAH,19.7,25.5157,-80.31
375,1995,PAH,4708.3,25.7711,-80.2042
376,1995,PAH,824.5,25.7625,-80.187
377,1995,PAH,23.3,25.7518,-80.1448
378,1995,PAH,359.3,25.7697,-80.1797
379,1995,PAH,8615.2,25.7841,-80.2191
380,2000,PAH,40.1,25.2257,-80.404
381,1995,PAH,12357.7,25.7903,-80.2361
382,1995,PAH,6003.3,25.799,-80.2486
383,1995,PAH,5596.4,25.8054,-80.2573
384,1995,PAH,1884.9,25.8022,-80.253
385,2000,PAH,30.9,25.2525,-80.406
386,1995,PAH,17172.7,25.781999999999996,-80.2079
387,1995,PAH,5427.0,25.7951,-80.2459
388,1995,PAH,161.1,25.7508,-80.1886
389,1995,PAH,193.5,25.7442,-80.1668
390,1995,PAH,93.8,25.7636,-80.15899999999999
391,1996,PAH,7.1,25.445,-80.2262
392,1995,PAH,14.6,25.5191,-80.3191
393,1996,PAH,3846.2,25.938000000000002,-80.1434
394,1996,PAH,332.6,25.9285,-80.1317
395,1995,PAH,110.3,25.5308,-80.316
396,1996,PAH,269.0,25.8798,-80.1494
397,1996,PAH,104.7,25.8673,-80.1589
398,1995,PAH,8.1,25.4546,-80.2984
399,1995,PAH,601.6,25.5325,-80.3199
400,1996,PAH,177.5,25.8607,-80.1499
401,1995,PAH,787.5,25.5342,-80.324
402,1995,PAH,12.6,25.4733,-80.2482
403,1996,PAH,879.0,25.85,-80.171
404,1996,PAH,10871.9,25.872,-80.1682
405,1996,PAH,10135.1,25.8712,-80.1692
406,1995,PAH,379.1,25.5402,-80.3287
407,1996,PAH,1726.4,25.6624,-80.2745
408,1996,PAH,10.0,25.4037,-80.2685
409,1996,PAH,811.7,25.4896,-80.3417
410,1996,PAH,8.4,25.3512,-80.3189
411,1996,PAH,625.8,25.7355,-80.2751
412,1996,PAH,15.6,25.6365,-80.2378
413,1996,PAH,23.0,25.3102,-80.3585
414,1996,PAH,233.1,25.7999,-80.1778
415,1996,PAH,216.8,25.7815,-80.1821
416,1996,PAH,2709.2,25.8397,-80.123
417,1996,PAH,931.5,25.7887,-80.1604
418,1996,PAH,471.5,25.7838,-80.1549
419,1996,PAH,746.5,25.7816,-80.1533
420,1996,PAH,317.4,25.8084,-80.1639
421,1996,PAH,229.8,25.8206,-80.1464
422,1996,PAH,13.0,25.711,-80.2138
423,1996,PAH,80.1,25.6114,-80.2611
424,1996,PAH,1223.0,25.7924,-80.1672
425,1996,PAH,8.6,25.6813,-80.2411
426,1996,PAH,20.8,25.684,-80.206
427,1996,PAH,47.9,25.6824,-80.203
428,1996,PAH,117.3,25.8192,-80.149
429,1996,PAH,601.1,25.7925,-80.18
430,1996,PAH,1999.6,25.8125,-80.1839
431,1996,PAH,523.4,25.8519,-80.1307
432,2000,PAH,10.5,25.4833,-80.2753
433,2000,PAH,198.6,25.441999999999997,-80.3242
434,1995,PAH,204.8,25.9041,-80.1261
435,2000,PAH,10.0,25.4863,-80.3022
436,1995,PAH,1022.6,25.7741,-80.1573
437,1995,PAH,99.9,25.7619,-80.176
438,2000,PAH,9.2,25.4395,-80.2388
439,1995,PAH,182.5,25.7677,-80.1389
440,2000,PAH,12.5,25.475,-80.2087
441,2000,PAH,32.8,25.506999999999998,-80.1917
442,1995,PAH,35.9,25.7697,-80.1431
443,2000,PAH,10.7,25.4355,-80.3053
444,1995,PAH,33.7,25.766,-80.1655
445,2000,DDT,0.31,25.506999999999998,-80.1917
446,2000,DDT,0.37,25.4355,-80.3053
447,1995,DDT,2.04,25.5194,-80.3445
448,1996,DDT,22.44,25.872,-80.1682
449,1995,DDT,4.82,25.5298,-80.3136
450,1996,DDT,4.72,25.8748,-80.1585
451,1996,DDT,0.95,25.8714,-80.1533
452,1996,DDT,1.17,25.8701,-80.1449
453,1995,DDT,6.55,25.5342,-80.324
454,1996,DDT,0.9,25.84,-80.1655
455,1996,DDT,0.52,25.9277,-80.1342
456,1996,DDT,10.05,25.4632,-80.334
457,1996,DDT,0.1,25.4006,-80.2649
458,1996,DDT,3.22,25.6624,-80.2745
459,1996,DDT,16.35,25.4896,-80.3417
460,1996,DDT,0.07,25.4037,-80.2685
461,1996,DDT,0.13,25.4101,-80.2557
462,1996,DDT,82.66,25.4895,-80.3433
463,1996,DDT,0.15,25.3512,-80.3189
464,1996,DDT,0.05,25.3187,-80.3203
465,1996,DDT,0.2,25.3242,-80.2999
466,1996,DDT,0.25,25.6225,-80.2236
467,1996,DDT,0.18,25.6287,-80.2704
468,1996,DDT,0.46,25.2906,-80.3698
469,1996,DDT,1.99,25.7999,-80.1778
470,1995,DDT,0.04,25.4348,-80.3031
471,1996,DDT,1.57,25.8774,-80.1601
472,1996,DDT,0.34,25.7935,-80.1518
473,1996,DDT,0.04,25.8046,-80.1718
474,2000,DDT,0.2,25.4427,-80.292
475,1995,DDT,1.03,25.9069,-80.1344
476,1996,DDT,5.01,25.8506,-80.1275
477,1996,DDT,1.34,25.7816,-80.1533
478,1996,DDT,0.29,25.7989,-80.1667
479,1996,DDT,0.13,25.8084,-80.1639
480,2000,DDT,1.08,25.2692,-80.4363
481,2000,DDT,2.4,25.253,-80.4197
482,1996,DDT,3.09,25.825,-80.1353
483,1996,DDT,14.8,25.8042,-80.1413
484,1996,DDT,47.72,25.8464,-80.184
485,1996,DDT,2.5,25.7268,-80.2033
486,1996,DDT,1.94,25.8256,-80.1227
487,1995,DDT,0.68,25.9205,-80.127
488,1996,DDT,7.27,25.8091,-80.1417
489,1996,DDT,0.45,25.6973,-80.1987
490,2000,DDT,29.44,25.441999999999997,-80.3242
491,1995,DDT,1.98,25.9041,-80.1261
492,1995,DDT,1.64,25.7772,-80.1662
493,1996,PCB,25.51,25.7816,-80.1533
494,1996,PCB,516.63,25.8138,-80.1244
495,1996,DDT,0.03,25.6476,-80.2536
496,1996,PCB,11.94,25.7049,-80.2512
497,1995,DDT,0.29,25.7745,-80.1823
498,1996,DDT,0.75,25.945,-80.1266
499,1995,PCB,0.11,25.4807,-80.2071
500,1996,PCB,1.54,25.8393,-80.1712
501,1996,PCB,38.76,25.938000000000002,-80.1434
502,1996,DDT,4.42,25.9195,-80.1432
503,1995,DDT,3.22,25.7741,-80.1573
504,1996,PCB,0.88,25.6114,-80.2611
505,1995,DDT,22.3,25.8014,-80.2518
506,2000,PCB,0.72,25.4588,-80.2738
507,1995,DDT,2.49,25.7697,-80.1797
508,1995,DDT,218.58,25.7839,-80.2095
509,1995,DDT,15.12,25.7939,-80.2613
510,1995,DDT,0.05,25.4709,-80.3121
511,1996,PCB,1.62,25.8603,-80.1636
512,1996,DDT,0.39,25.3004,-80.331
513,1996,PCB,3.95,25.7786,-80.1465
514,1996,PCB,4.74,25.945,-80.1266
515,1995,PCB,0.7,25.7534,-80.1712
516,1995,DDT,0.17,25.7534,-80.1712
517,1995,DDT,12.93,25.5325,-80.3199
518,2000,DDT,0.63,25.2408,-80.4035
519,1995,PCB,5.7,25.7508,-80.1886
520,1996,DDT,0.31,25.5511,-80.1991
521,1995,PCB,2.1,25.7589,-80.1476
522,1995,PCB,1262.14,25.7945,-80.2542
523,1996,PCB,89.11,25.8081,-80.1397
524,1995,PCB,1.02,25.4814,-80.3285
525,1996,PCB,0.37,25.6365,-80.2378
526,1996,PCB,17.71,25.7804,-80.14399999999999
527,1995,DDT,0.03,25.7575,-80.1452
528,1996,PCB,0.44,25.6476,-80.2536
529,1995,DDT,0.15,25.5192,-80.3187
530,1996,PCB,4.02,25.9437,-80.1318
531,1995,DDT,0.11,25.4814,-80.2889
532,1996,DDT,0.07,25.8603,-80.1636
533,1995,PCB,0.63,25.4462,-80.3022
534,2000,PCB,1.61,25.2525,-80.406
536,2000,DDT,0.27,25.4395,-80.2562
537,2000,DDT,1.77,25.2575,-80.4237
538,1996,DDT,0.06,25.6421,-80.2271
539,1996,DDT,10.4,25.7355,-80.2751
540,1995,DDT,0.29,25.4761,-80.3064
541,1995,DDT,345.09,25.7703,-80.1918
542,1995,DDT,0.91,25.7589,-80.1476
543,1995,PCB,2.41,25.7619,-80.176
544,1995,PCB,1.18,25.4524,-80.3173
545,1996,PCB,19.86,25.7268,-80.2033
546,1995,PCB,0.39,25.4761,-80.3064
547,1995,PCB,461.39,25.7841,-80.2191
548,1995,PCB,985.69,25.7839,-80.2095
549,1995,PCB,0.82,25.752,-80.1751
550,1995,DDT,0.13,25.7551,-80.1711
551,1996,DDT,8.78,25.4631,-80.3345
552,1996,DDT,0.49,25.7037,-80.1894
553,1996,PCB,41.87,25.7857,-80.1469
554,1996,PCB,37.88,25.9278,-80.1252
555,2000,PCB,1.56,25.2408,-80.4035
556,1996,PCB,7.35,25.6973,-80.1987
557,1996,PCB,3.17,25.3012,-80.3758
558,1995,PCB,5.86,25.9205,-80.127
559,1996,PCB,0.63,25.6122,-80.2257
560,1996,PCB,0.45,25.6225,-80.2236
561,1996,PCB,0.97,25.3102,-80.3585
562,2000,PCB,0.96,25.4833,-80.2753
564,1996,PCB,113.12,25.8397,-80.123
566,1995,DDT,65.61,25.78,-80.2107
567,1995,DDT,47.84,25.799,-80.2486
568,1995,DDT,5.56,25.7493,-80.1971
569,1995,DDT,0.03,25.752,-80.1751
570,1995,PCB,0.23,25.5192,-80.3187
571,1996,DDT,0.33,25.9437,-80.1318
572,1996,DDT,1.39,25.8798,-80.1494
573,1995,PCB,15.96,25.538,-80.3269
575,1996,PCB,6.83,25.8714,-80.1533
576,1996,PCB,27.93,25.8435,-80.1618
577,1995,PCB,332.86,25.78,-80.2107
578,1995,PCB,48.15,25.7636,-80.1661
579,1996,DDT,0.02,25.6813,-80.2411
580,2000,PCB,0.25,25.4683,-80.242
581,1995,PCB,4.16,25.7719,-80.1429
582,2000,DDT,0.04,25.4175,-80.2688
583,2000,PCB,0.92,25.4677,-80.2895
584,1995,DDT,0.11,25.7719,-80.1429
585,1996,PCB,48.85,25.7862,-80.1693
586,1996,PCB,38.42,25.8519,-80.1307
587,1995,DDT,3.8,25.9024,-80.1379
588,1996,DDT,1.85,25.7804,-80.14399999999999
590,1996,DDT,0.09,25.445,-80.2262
591,1996,DDT,39.92,25.8712,-80.1692
592,1995,DDT,48.85,25.7841,-80.2191
593,1995,DDT,24.36,25.8054,-80.2573
