State,County,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
California,Sacramento,2005-12-31,14.069340532258066,25.5,14.209677419354838,24.080645161290324,0.011397516129032259,0.02012903225806452,10.564516129032258,17.048387096774192,0.45449493548387104,0.7903225806451615,6.887096774193548,,0.7289271290322579,1.2387096774193551,9.919354838709678,14.193548387096774,38.55841549999999,-121.35285016666651
California,Sacramento,2006-01-31,14.18480840322581,26.725806451612904,14.096774193548388,25.258064516129032,0.013616225806451611,0.02401612903225807,11.080645161290322,20.43548387096774,0.3826107096774194,1.2096774193548387,3.7903225806451615,1.5806451612903225,0.579970193548387,1.6209677419354833,10.774193548387096,,38.55841549999999,-121.35285016666651
California,Sacramento,2006-02-28,17.519002535714282,35.392857142857146,15.232142857142858,33.517857142857146,0.01717332142857143,0.033696428571428565,10.035714285714286,28.625,0.3775048928571428,1.1964285714285714,4.678571428571429,1.5178571428571428,0.628015107142857,1.6053571428571427,11.375,,38.55841550000001,-121.35285016666653
California,Sacramento,2006-03-31,9.149314322580645,24.080645161290324,11.403225806451612,22.70967741935484,0.029410725806451616,0.041887096774193534,10.274193548387096,35.5,0.16577912903225805,1.2258064516129032,3.967741935483871,1.5,0.36226490322580646,0.9225806451612902,10.838709677419354,,38.55841549999999,-121.35285016666651
California,Sacramento,2006-04-30,7.870319033333335,20.433333333333334,12.183333333333334,19.3,0.03031725,0.04499999999999998,10.366666666666667,38.13333333333333,0.3473358000000001,1.9333333333333333,4.35,2.6,0.32838000000000006,0.7566666666666664,8.866666666666667,,38.558415499999995,-121.35285016666651
California,Sacramento,2006-05-31,8.366155064516128,19.403225806451612,12.306451612903226,18.29032258064516,0.035215387096774194,0.05669354838709676,10.903225806451612,54.54838709677419,0.8435461935483872,2.806451612903226,4.112903225806452,3.935483870967742,0.34186451612903224,1.0032258064516124,5.838709677419355,,38.55841549999999,-121.35285016666651
California,Sacramento,2006-06-30,9.405116390243903,20.390243902439025,10.536585365853659,19.21951219512195,0.03593363414634146,0.05987804878048781,10.609756097560975,65.02439024390245,0.9683068536585362,2.2195121951219514,5.146341463414634,3.1219512195121952,0.29863073170731713,0.5195121951219511,9.195121951219512,,38.58407175609758,-121.35987730894307
California,Sacramento,2006-07-31,9.997882435483868,22.838709677419356,10.112903225806452,21.64516129032258,0.03934432258064515,0.06462903225806452,10.661290322580646,77.12903225806451,0.9536455322580647,2.629032258064516,4.0,3.6774193548387095,0.3126426290322582,0.5387096774193546,8.741935483870968,,38.55841549999999,-121.35285016666651
California,Sacramento,2006-08-31,10.847182142857141,20.5,12.964285714285714,19.178571428571427,0.0358325,0.06282142857142857,11.107142857142858,67.21428571428571,0.8096684285714285,2.7142857142857144,3.9285714285714284,3.7857142857142856,0.3363980714285714,0.5214285714285715,6.107142857142857,,38.613779000000015,-121.36801400000003
California,Sacramento,2006-09-30,13.510507166666665,29.533333333333335,14.733333333333333,27.8,0.03222916666666666,0.05766666666666666,10.2,61.6,0.589058,1.9666666666666666,4.533333333333333,2.6666666666666665,0.4363986000000001,0.8066666666666668,12.333333333333334,,38.613779000000015,-121.36801400000004
