,Unnamed: 0,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label,Date,State,County,City
671,1050,6.774193548,17,62.32258065,27.03225806,35.23925888,-80.80980662,1,2007/5/1,North Carolina,Mecklenburg,Charlotte
672,1063,5.4,18,69.06666667,24.06666667,35.23925888,-80.80980662,1,2007/6/1,North Carolina,Mecklenburg,Charlotte
673,1075,7.290322581,19,54.19354839,21.74193548,35.23925888,-80.80980662,0,2007/7/1,North Carolina,Mecklenburg,Charlotte
674,1089,7.064516129,15.19354839,97,28.06451613,35.23925888,-80.80980662,1,2007/8/1,North Carolina,Mecklenburg,Charlotte
675,1104,6.966666667,14.33333333,58.26666667,28.6,35.23925888,-80.80980662,0,2007/9/1,North Carolina,Mecklenburg,Charlotte
676,1119,7.580645161,14.64516129,34.35483871,29.61290323,35.23925888,-80.80980662,0,2007/10/1,North Carolina,Mecklenburg,Charlotte
677,1483,7.068965517,5.517241379,22.34482759,29.24137931,35.23925888,-80.80980662,5,2011/1/1,North Carolina,Mecklenburg,Charlotte
678,1521,4.148148148,2.444444444,31.96296296,23.77777778,35.23925888,-80.80980662,3,2011/2/1,North Carolina,Mecklenburg,Charlotte
679,1561,3.433333333,1.433333333,37.5,22.33333333,35.23925888,-80.80980662,0,2011/3/1,North Carolina,Mecklenburg,Charlotte
680,1603,2.666666667,0.9,42.76666667,16.53333333,35.23925888,-80.80980662,0,2011/4/1,North Carolina,Mecklenburg,Charlotte
681,1647,2.64,1.52,49.48,15.84,35.23925888,-80.80980662,4,2011/5/1,North Carolina,Mecklenburg,Charlotte
682,1689,2.966666667,3.4,76.86666667,20.96666667,35.23925888,-80.80980662,3,2011/6/1,North Carolina,Mecklenburg,Charlotte
683,1728,2.677419355,2.64516129,62.58064516,19.06451613,35.23925888,-80.80980662,3,2011/7/1,North Carolina,Mecklenburg,Charlotte
684,1768,2.129032258,4.419354839,53.70967742,18.83870968,35.23925888,-80.80980662,0,2011/8/1,North Carolina,Mecklenburg,Charlotte
685,1809,2.8,0.466666667,43.93333333,18.33333333,35.23925888,-80.80980662,1,2011/9/1,North Carolina,Mecklenburg,Charlotte
686,1851,3.709677419,0.838709677,32.67741935,18.41935484,35.23925888,-80.80980662,0,2011/10/1,North Carolina,Mecklenburg,Charlotte
687,1891,5.666666667,1.4,28.56666667,23.83333333,35.23925888,-80.80980662,3,2011/11/1,North Carolina,Mecklenburg,Charlotte
688,1928,6.838709677,2.193548387,22.51612903,24.06451613,35.23925888,-80.80980662,0,2011/12/1,North Carolina,Mecklenburg,Charlotte
689,1964,7.210526316,0.842105263,23.94736842,21.89473684,35.23925888,-80.80980662,2,2012/1/1,North Carolina,Mecklenburg,Charlotte
690,2032,4.722222222,0.388888889,40.94444444,20.55555556,35.23925888,-80.80980662,3,2012/3/1,North Carolina,Mecklenburg,Charlotte
691,2070,3.833333333,0.3,41.96666667,17.86666667,35.23925888,-80.80980662,4,2012/4/1,North Carolina,Mecklenburg,Charlotte
692,2110,2.838709677,0.35483871,46.64516129,17.06451613,35.23925888,-80.80980662,0,2012/5/1,North Carolina,Mecklenburg,Charlotte
693,2153,2.4,0.5,54.43333333,15.33333333,35.23925888,-80.80980662,0,2012/6/1,North Carolina,Mecklenburg,Charlotte
694,2194,3.642857143,4.071428571,59.64285714,15.21428571,35.23925888,-80.80980662,5,2012/7/1,North Carolina,Mecklenburg,Charlotte
695,2235,7.064516129,0.129032258,44.90322581,13.25806452,35.23925888,-80.80980662,0,2012/8/1,North Carolina,Mecklenburg,Charlotte
696,2276,7.3,0.1,35.93333333,16.1,35.23925888,-80.80980662,4,2012/9/1,North Carolina,Mecklenburg,Charlotte
697,2315,6.967741935,0.129032258,31.22580645,18.51612903,35.23925888,-80.80980662,2,2012/10/1,North Carolina,Mecklenburg,Charlotte
698,2352,8.466666667,1.9,28.96666667,27.86666667,35.23925888,-80.80980662,3,2012/11/1,North Carolina,Mecklenburg,Charlotte
699,2388,7.387096774,0.483870968,23.29032258,21.96774194,35.23925888,-80.80980662,2,2012/12/1,North Carolina,Mecklenburg,Charlotte
700,2437,4.516129032,0.870967742,25.83870968,21.67741935,35.23925888,-80.80980662,1,2013/1/1,North Carolina,Mecklenburg,Charlotte
701,2482,3.75,1.107142857,33.89285714,23.53571429,35.23925888,-80.80980662,5,2013/2/1,North Carolina,Mecklenburg,Charlotte
702,2524,3.333333333,3.2,41.83333333,22.33333333,35.23925888,-80.80980662,1,2013/3/1,North Carolina,Mecklenburg,Charlotte
703,2568,2.8,0.933333333,45.03333333,16.83333333,35.23925888,-80.80980662,0,2013/4/1,North Carolina,Mecklenburg,Charlotte
704,2612,2.258064516,0.096774194,45.70967742,12.74193548,35.23925888,-80.80980662,0,2013/5/1,North Carolina,Mecklenburg,Charlotte
705,2656,1.695652174,0.173913043,37.86956522,9.130434783,35.23925888,-80.80980662,5,2013/6/1,North Carolina,Mecklenburg,Charlotte
706,2700,1.5,0.033333333,35.33333333,8.8,35.23925888,-80.80980662,1,2013/7/1,North Carolina,Mecklenburg,Charlotte
707,2743,1.888888889,0.185185185,40.11111111,12.14814815,35.23925888,-80.80980662,2,2013/8/1,North Carolina,Mecklenburg,Charlotte
708,2785,2.833333333,0.233333333,48.56666667,19.03333333,35.23925888,-80.80980662,5,2013/9/1,North Carolina,Mecklenburg,Charlotte
709,2829,3.677419355,0.225806452,34.32258065,19.87096774,35.23925888,-80.80980662,0,2013/10/1,North Carolina,Mecklenburg,Charlotte
710,2873,4.366666667,0.9,28.1,22.6,35.23925888,-80.80980662,0,2013/11/1,North Carolina,Mecklenburg,Charlotte
711,2918,5.451612903,0.451612903,25.83870968,22,35.23925888,-80.80980662,1,2013/12/1,North Carolina,Mecklenburg,Charlotte
712,2936,6,21,17,18,35.23925888,-80.80980662,0,2014/3/1,North Carolina,Mecklenburg,Charlotte
713,2948,7.9,12.6,52.3,30.8,35.23925888,-80.80980662,0,2014/4/1,North Carolina,Mecklenburg,Charlotte
714,2961,7.451612903,23.12903226,56.83870968,27.61290323,35.23925888,-80.80980662,0,2014/5/1,North Carolina,Mecklenburg,Charlotte
715,2975,5.966666667,22.03333333,50.73333333,24.83333333,35.23925888,-80.80980662,0,2014/6/1,North Carolina,Mecklenburg,Charlotte
716,2988,5.903225806,21.93548387,67.38709677,25.22580645,35.23925888,-80.80980662,1,2014/7/1,North Carolina,Mecklenburg,Charlotte
717,3002,5.612903226,13.25806452,49.32258065,21.58064516,35.23925888,-80.80980662,0,2014/8/1,North Carolina,Mecklenburg,Charlotte
718,3018,6.166666667,7.1,38.66666667,22.66666667,35.23925888,-80.80980662,0,2014/9/1,North Carolina,Mecklenburg,Charlotte
719,3033,9.387096774,8.483870968,26.5483871,22.96774194,35.23925888,-80.80980662,1,2014/10/1,North Carolina,Mecklenburg,Charlotte
720,3122,3.789473684,0.105263158,39.36842105,17.68421053,35.23925888,-80.80980662,1,2015/3/1,North Carolina,Mecklenburg,Charlotte
721,3149,3.2,0.35,41.55,15.8,35.23925888,-80.80980662,0,2015/4/1,North Carolina,Mecklenburg,Charlotte
722,3177,2.580645161,0.419354839,53.35483871,13.4516129,35.23925888,-80.80980662,0,2015/5/1,North Carolina,Mecklenburg,Charlotte
723,3202,2,0,36.33333333,12.33333333,35.23925888,-80.80980662,1,2015/6/1,North Carolina,Mecklenburg,Charlotte
724,3230,2.724137931,0.206896552,53.27586207,13.68965517,35.23925888,-80.80980662,0,2015/7/1,North Carolina,Mecklenburg,Charlotte
725,3258,3.096774194,0.451612903,57.70967742,15.06451613,35.23925888,-80.80980662,0,2015/8/1,North Carolina,Mecklenburg,Charlotte
726,3286,3.2,0.266666667,43.96666667,13.93333333,35.23925888,-80.80980662,2,2015/9/1,North Carolina,Mecklenburg,Charlotte
727,3314,4.903225806,0.129032258,31.90322581,18.35483871,35.23925888,-80.80980662,0,2015/10/1,North Carolina,Mecklenburg,Charlotte
728,3340,6.033333333,0.4,27.03333333,20.03333333,35.23925888,-80.80980662,0,2015/11/1,North Carolina,Mecklenburg,Charlotte
729,3370,5.935483871,0.129032258,23.35483871,18.32258065,35.23925888,-80.80980662,4,2015/12/1,North Carolina,Mecklenburg,Charlotte
730,3539,4.725806452,0.290322581,26.83870968,18.58064516,35.23925888,-80.80980662,2,2017/1/1,North Carolina,Mecklenburg,Charlotte
731,3628,4.767857143,0.571428571,39.23214286,24.26785714,35.23925888,-80.80980662,4,2017/2/1,North Carolina,Mecklenburg,Charlotte
732,3718,4.016129032,0.838709677,42.4516129,22.01612903,35.23925888,-80.80980662,5,2017/3/1,North Carolina,Mecklenburg,Charlotte
733,3809,3.603448276,0.172413793,41.68965517,15.24137931,35.23925888,-80.80980662,5,2017/4/1,North Carolina,Mecklenburg,Charlotte
734,3900,3.161290323,0.258064516,49.29032258,14,35.23925888,-80.80980662,1,2017/5/1,North Carolina,Mecklenburg,Charlotte
735,3990,3.15,0.133333333,45.95,12.65,35.23925888,-80.80980662,0,2017/6/1,North Carolina,Mecklenburg,Charlotte
736,4080,2.85483871,0.096774194,51.83870968,11.91935484,35.23925888,-80.80980662,4,2017/7/1,North Carolina,Mecklenburg,Charlotte
737,4171,4.032258065,0.612903226,43.33870968,14.32258065,35.23925888,-80.80980662,1,2017/8/1,North Carolina,Mecklenburg,Charlotte
738,4261,4.533333333,0.833333333,41.33333333,16.48333333,35.23925888,-80.80980662,4,2017/9/1,North Carolina,Mecklenburg,Charlotte
739,4350,4.838709677,0.709677419,33.08064516,18.33870968,35.23925888,-80.80980662,5,2017/10/1,North Carolina,Mecklenburg,Charlotte
740,4438,7,1.033333333,28.36666667,22.38333333,35.23925888,-80.80980662,0,2017/11/1,North Carolina,Mecklenburg,Charlotte
741,4523,5.451612903,0.322580645,26.90322581,20.11290323,35.23925888,-80.80980662,0,2017/12/1,North Carolina,Mecklenburg,Charlotte
742,4606,6.532258065,0.806451613,29.61290323,23.96774194,35.23925888,-80.80980662,1,2018/1/1,North Carolina,Mecklenburg,Charlotte
743,4691,3.857142857,0.071428571,28.03571429,16.08928571,35.23925888,-80.80980662,0,2018/2/1,North Carolina,Mecklenburg,Charlotte
744,4779,3.677419355,0.35483871,40.53225806,18.43548387,35.23925888,-80.80980662,5,2018/3/1,North Carolina,Mecklenburg,Charlotte
745,4867,3.266666667,0.266666667,47.56666667,17.18333333,35.23925888,-80.80980662,5,2018/4/1,North Carolina,Mecklenburg,Charlotte
746,4955,2.709677419,0.064516129,49.70967742,11.35483871,35.23925888,-80.80980662,1,2018/5/1,North Carolina,Mecklenburg,Charlotte
747,5043,2.75,0.2,57.46666667,12.25,35.23925888,-80.80980662,0,2018/6/1,North Carolina,Mecklenburg,Charlotte
748,5130,3.2,0.233333333,49.81666667,12.53333333,35.23925888,-80.80980662,4,2018/7/1,North Carolina,Mecklenburg,Charlotte
749,5216,3.709677419,0.096774194,47.66129032,11.5,35.23925888,-80.80980662,5,2018/8/1,North Carolina,Mecklenburg,Charlotte
750,5303,4.333333333,0.166666667,35.375,13.89583333,35.23925888,-80.80980662,0,2018/9/1,North Carolina,Mecklenburg,Charlotte
751,5388,4.790322581,0.032258065,33.24193548,15.93548387,35.23925888,-80.80980662,4,2018/10/1,North Carolina,Mecklenburg,Charlotte
752,5472,5.4,0.133333333,25.46666667,18.36666667,35.23925888,-80.80980662,0,2018/11/1,North Carolina,Mecklenburg,Charlotte
753,5553,6.532258065,0.612903226,23.74193548,21.16129032,35.23925888,-80.80980662,0,2018/12/1,North Carolina,Mecklenburg,Charlotte
754,5630,5.403225806,0.35483871,27.51612903,20.32258065,35.23925888,-80.80980662,1,2019/1/1,North Carolina,Mecklenburg,Charlotte
755,5713,5.696428571,0.25,31.60714286,19.5,35.23925888,-80.80980662,0,2019/2/1,North Carolina,Mecklenburg,Charlotte
756,5799,4.951612903,0.290322581,41.03225806,20.9516129,35.23925888,-80.80980662,0,2019/3/1,North Carolina,Mecklenburg,Charlotte
757,5884,3.833333333,0.033333333,44.76666667,15.7,35.23925888,-80.80980662,2,2019/4/1,North Carolina,Mecklenburg,Charlotte
758,5970,3.677419355,0.290322581,45.83870968,14.40322581,35.23925888,-80.80980662,0,2019/5/1,North Carolina,Mecklenburg,Charlotte
759,6055,3.25,0.142857143,50.26785714,12.46428571,35.23925888,-80.80980662,5,2019/6/1,North Carolina,Mecklenburg,Charlotte
760,6141,3.419354839,0.387096774,54.08064516,12.66129032,35.23925888,-80.80980662,5,2019/7/1,North Carolina,Mecklenburg,Charlotte
761,6227,4.048387097,0.161290323,52.69354839,14.41935484,35.23925888,-80.80980662,0,2019/8/1,North Carolina,Mecklenburg,Charlotte
762,6312,4.933333333,0.366666667,59.51666667,18.76666667,35.23925888,-80.80980662,4,2019/9/1,North Carolina,Mecklenburg,Charlotte
763,6399,5.129032258,0.322580645,39.4516129,18.5483871,35.23925888,-80.80980662,5,2019/10/1,North Carolina,Mecklenburg,Charlotte
764,6483,6.1,0.533333333,28,20.46666667,35.23925888,-80.80980662,2,2019/11/1,North Carolina,Mecklenburg,Charlotte
765,6562,6.35,0.7,27.23333333,20.18333333,35.23925888,-80.80980662,5,2019/12/1,North Carolina,Mecklenburg,Charlotte
766,6610,5.033333333,0.333333333,26.46666667,19.06666667,35.23925888,-80.80980662,0,2020/1/1,North Carolina,Mecklenburg,Charlotte
767,6644,4.155172414,0.068965517,30.46551724,20.0862069,35.23925888,-80.80980662,0,2020/2/1,North Carolina,Mecklenburg,Charlotte
768,6664,3.919354839,0.129032258,35,15.17741935,35.23925888,-80.80980662,3,2020/3/1,North Carolina,Mecklenburg,Charlotte
769,40,1.6,1.766666667,38.1,18.43333333,35.85408,-94.985964,3,2000/3/1,,,
770,63,1.166666667,7.633333333,45.66666667,16.66666667,35.85408,-94.985964,0,2000/4/1,,,
771,111,0.75862069,0.413793103,36.72413793,8.137931034,35.85408,-94.985964,0,2000/6/1,,,
772,846,0.1,1.2,38,9.3,35.85408,-94.985964,2,2004/6/1,,,
773,889,0.666666667,2,50.43333333,19.16666667,35.85408,-94.985964,2,2004/9/1,,,
774,1064,0.827586207,2.724137931,38.96551724,11.51724138,35.85408,-94.985964,0,2007/6/1,,,
775,2976,0.1,1.2,38,9.3,35.85408,-94.985964,0,2014/6/1,,,
776,3019,0.666666667,2,50.43333333,19.16666667,35.85408,-94.985964,1,2014/9/1,,,
777,41,1,11,1,38,40.747796,-80.316442,0,2000/3/1,Pennsylvania,Beaver,Beaver Falls
778,325,2,105,25,27,40.747796,-80.316442,3,2002/3/1,Pennsylvania,Beaver,Beaver Falls
779,1026,3,37,0,31,40.747796,-80.316442,2,2007/3/1,Pennsylvania,Beaver,Beaver Falls
780,42,0,1,0,33,40.535278,-78.370833,0,2000/3/1,Pennsylvania,Blair,Altoona
781,616,0,21,6,24,40.535278,-78.370833,0,2003/3/1,Pennsylvania,Blair,Altoona
782,1027,7,14,29,23,40.535278,-78.370833,1,2007/3/1,Pennsylvania,Blair,Altoona
783,43,10,19,0,42,40.107222,-74.882222,0,2000/3/1,Pennsylvania,Bucks,Bristol
784,617,2,14,9,25,40.107222,-74.882222,0,2003/3/1,Pennsylvania,Bucks,Bristol
785,809,5,21,4,37,40.107222,-74.882222,3,2004/3/1,Pennsylvania,Bucks,Bristol
786,1028,9,13,29,22,40.107222,-74.882222,1,2007/3/1,Pennsylvania,Bucks,Bristol
787,1041,3,11.25,34.75,21.25,40.107222,-74.882222,0,2007/4/1,Pennsylvania,Bucks,Bristol
788,1067,2,13,30.5,20.5,40.107222,-74.882222,0,2007/6/1,Pennsylvania,Bucks,Bristol
789,1093,5.75,40.5,70.75,25.25,40.107222,-74.882222,2,2007/8/1,Pennsylvania,Bucks,Bristol
790,2939,5,21,4,37,40.107222,-74.882222,0,2014/3/1,Pennsylvania,Bucks,Bristol
791,44,6,11,0,38,40.995848,-80.346442,0,2000/3/1,,,
792,813,5,84,11,22,40.995848,-80.346442,0,2004/3/1,,,
793,2943,5,84,11,22,40.995848,-80.346442,0,2014/3/1,,,
794,45,2,11,1,43,40.112222,-75.309167,0,2000/3/1,,,
795,714,1,12.5,39.5,19.25,40.112222,-75.309167,0,2003/7/1,,,
796,814,3,1,8,37,40.112222,-75.309167,3,2004/3/1,,,
797,2944,3,1,8,37,40.112222,-75.309167,0,2014/3/1,,,
798,46,5,14,1,36,40.628056,-75.341111,0,2000/3/1,Pennsylvania,Northampton,Freemansburg
799,815,5,62,16,38,40.628056,-75.341111,0,2004/3/1,Pennsylvania,Northampton,Freemansburg
800,2945,5,62,16,38,40.628056,-75.341111,0,2014/3/1,Pennsylvania,Northampton,Freemansburg
801,48,7.258064516,5.967741935,28.90322581,36.70967742,32.84057277,-96.82800866,2,2000/3/1,,,
802,95,5.612903226,2.741935484,45.29032258,25.83870968,32.84057277,-96.82800866,0,2000/5/1,,,
803,175,5.677419355,7.903225806,75.51612903,41.32258065,32.84057277,-96.82800866,1,2000/8/1,,,
804,328,5.064516129,2.838709677,31.77419355,30.80645161,32.84057277,-96.82800866,4,2002/3/1,,,
805,393,4.258064516,1.225806452,44.09677419,30.74193548,32.84057277,-96.82800866,0,2002/5/1,,,
806,456,4.935483871,2.129032258,48.09677419,29.35483871,32.84057277,-96.82800866,4,2002/7/1,,,
807,486,5.35483871,3.290322581,62.51612903,36.5483871,32.84057277,-96.82800866,4,2002/8/1,,,
808,541,5.677419355,1.387096774,21.32258065,27.5483871,32.84057277,-96.82800866,0,2002/10/1,,,
809,576,7.64516129,3.935483871,17.12903226,32.83870968,32.84057277,-96.82800866,3,2002/12/1,,,
810,1779,4.225806452,4,62.32258065,25.03225806,32.84057277,-96.82800866,0,2011/8/1,,,
811,1937,5.129032258,2.806451613,18.64516129,23.96774194,32.84057277,-96.82800866,0,2011/12/1,,,
812,2045,3.290322581,0.516129032,33.09677419,23.25806452,32.84057277,-96.82800866,3,2012/3/1,,,
813,2125,2.161290323,0.322580645,46.48387097,18.93548387,32.84057277,-96.82800866,0,2012/5/1,,,
814,2206,1.483870968,0.580645161,44.12903226,12.4516129,32.84057277,-96.82800866,5,2012/7/1,,,
815,2445,5.35483871,1.612903226,25.12903226,26.83870968,32.84057277,-96.82800866,1,2013/1/1,,,
816,2620,3,0.225806452,42.51612903,17.80645161,32.84057277,-96.82800866,0,2013/5/1,,,
817,2707,2.483870968,0.193548387,59.32258065,17.93548387,32.84057277,-96.82800866,1,2013/7/1,,,
818,2749,2.322580645,0.35483871,65.83870968,21.80645161,32.84057277,-96.82800866,4,2013/8/1,,,
819,2836,3.064516129,0.516129032,33.93548387,23.16129032,32.84057277,-96.82800866,0,2013/10/1,,,
820,3556,4.096774194,0.419354839,24.84408602,20.78225806,32.84057277,-96.82800866,0,2017/1/1,,,
821,3735,2.580645161,0.35483871,36.50537634,15.34677419,32.84057277,-96.82800866,5,2017/3/1,,,
822,4098,1.935483871,0.451612903,38.5,9.411290323,32.84057277,-96.82800866,1,2017/7/1,,,
823,4540,4.193548387,1.387096774,23.33870968,20.88709677,32.84057277,-96.82800866,0,2017/12/1,,,
824,4623,4.612903226,2.064516129,28.40860215,22.66935484,32.84057277,-96.82800866,1,2018/1/1,,,
825,4796,3.774193548,0.483870968,42.37634409,20.16935484,32.84057277,-96.82800866,0,2018/3/1,,,
826,5147,2.387096774,0.225806452,56.24193548,13.03225806,32.84057277,-96.82800866,5,2018/7/1,,,
827,5816,3.580645161,0.548387097,42.46236559,19.61290323,32.84057277,-96.82800866,0,2019/3/1,,,
828,6158,1.580645161,0.096774194,40.06451613,9.89516129,32.84057277,-96.82800866,5,2019/7/1,,,
829,6244,1.516129032,0.483870968,48,10.05107527,32.84057277,-96.82800866,5,2019/8/1,,,
830,6416,2.935483871,0.290322581,37.28494624,16.37634409,32.84057277,-96.82800866,5,2019/10/1,,,
831,50,18.8,8.76,49.84,57.16,33.47632722,-112.087754,2,2000/4/1,,,
832,1372,2.8,2.92,48.68,17.2,33.47632722,-112.087754,0,2010/7/1,,,
833,2207,3.153846154,2.115384615,62.65384615,32.96153846,33.47632722,-112.087754,5,2012/8/1,,,
834,3411,12.16,2.92,36.72,40.28,33.47632722,-112.087754,2,2016/2/1,,,
835,3440,9.192307692,1.115384615,45.80769231,37.65384615,33.47632722,-112.087754,3,2016/3/1,,,
836,51,7.64,7.88,48.56,44.6,32.20266516,-110.9086224,3,2000/4/1,,,
837,54,16.51111111,9.322222222,39.24444444,32.23333333,32.77507576,-117.0976366,3,2000/4/1,,,
838,182,13.6,11.05555556,32.54444444,34.03333333,32.77507576,-117.0976366,0,2000/9/1,,,
839,235,22.03333333,10.52222222,22.4,49.14444444,32.77507576,-117.0976366,2,2000/11/1,,,
840,1149,13.67816092,5.597701149,31.1954023,39.83908046,32.77507576,-117.0976366,2,2008/2/1,,,
841,1268,15.35555556,8.7,27.13333333,44.08888889,32.77507576,-117.0976366,2,2008/11/1,,,
842,56,3.316666667,1.566666667,40.95,9.908333333,34.55068454,-120.2344598,1,2000/4/1,,,
843,104,2.716666667,1.208333333,38.20833333,6.833333333,34.55068454,-120.2344598,0,2000/6/1,,,
844,237,5.116666667,1.45,32.75,15.66666667,34.55068454,-120.2344598,0,2000/11/1,,,
845,744,3.466666667,1.675,38.925,8.833333333,34.55068454,-120.2344598,3,2003/9/1,,,
846,786,4.383333333,1.2,32.30833333,12.78333333,34.55068454,-120.2344598,1,2003/11/1,,,
847,948,3.041666667,1.45,40.36666667,8.983333333,34.55068454,-120.2344598,2,2005/4/1,,,
848,966,2.041666667,1.725,34.14166667,6.291666667,34.55068454,-120.2344598,0,2005/6/1,,,
849,993,2.616666667,1.4,38.55833333,8.091666667,34.55068454,-120.2344598,2,2005/9/1,,,
850,1177,3.066666667,1.733333333,45.05,7.758333333,34.55068454,-120.2344598,1,2008/4/1,,,
851,1203,3.416666667,2.066666667,41.175,5.666666667,34.55068454,-120.2344598,0,2008/6/1,,,
852,1242,2.283333333,1.1,34.56666667,6.041666667,34.55068454,-120.2344598,1,2008/9/1,,,
853,1270,4.133333333,1.683333333,32.1,10.90833333,34.55068454,-120.2344598,0,2008/11/1,,,
854,59,2.966666667,6.066666667,43.06666667,30.43333333,37.05822,-88.57251,0,2000/4/1,,,
855,61,9.666666667,30.48148148,26.33333333,39.44444444,42.31407112,-83.14353358,0,2000/4/1,,,
856,473,8,28.45454545,51.86363636,41.31818182,42.31407112,-83.14353358,2,2002/8/1,,,
857,503,8,41.25925926,46.07407407,40.44444444,42.31407112,-83.14353358,3,2002/9/1,,,
858,6298,5.126102293,4.777777778,39,21.09259259,42.31407112,-83.14353358,3,2019/9/1,,,
859,64,1.033333333,22.56666667,37.86666667,29.26666667,40.747796,-80.316442,0,2000/4/1,,,
860,87,0.833333333,28.5,50.5,29.9,40.747796,-80.316442,2,2000/5/1,,,
861,112,0.166666667,27.93333333,60.16666667,28.96666667,40.747796,-80.316442,2,2000/6/1,,,
862,356,4,27.36666667,33.73333333,28.43333333,40.747796,-80.316442,3,2002/4/1,,,
863,423,2.166666667,40.46666667,64,31.83333333,40.747796,-80.316442,3,2002/6/1,,,
864,483,1.827586207,32.72413793,68.68965517,28.55172414,40.747796,-80.316442,1,2002/8/1,,,
865,512,1.896551724,3.551724138,49.93103448,32.44827586,40.747796,-80.316442,2,2002/9/1,,,
866,1039,2.066666667,17.86666667,36.1,25,40.747796,-80.316442,1,2007/4/1,,,
867,1065,2.266666667,32.5,49.4,24.7,40.747796,-80.316442,3,2007/6/1,,,
868,65,1.6,14.46666667,37.06666667,24.63333333,40.535278,-78.370833,0,2000/4/1,,,
869,88,2.466666667,13.8,52.63333333,28.93333333,40.535278,-78.370833,2,2000/5/1,,,
870,113,1.366666667,19.53333333,51.93333333,25.13333333,40.535278,-78.370833,2,2000/6/1,,,
871,140,0.535714286,10.53571429,43.25,20.71428571,40.535278,-78.370833,0,2000/7/1,,,
872,169,0.387096774,16.74193548,38.58064516,21.87096774,40.535278,-78.370833,0,2000/8/1,,,
873,196,0.4,12.9,30.96666667,20.8,40.535278,-78.370833,3,2000/9/1,,,
874,222,2.612903226,26,28.4516129,29.5483871,40.535278,-78.370833,1,2000/10/1,,,
875,638,0.333333333,13.7,43.03333333,25.13333333,40.535278,-78.370833,0,2003/4/1,,,
876,661,0.096774194,11.64516129,37.4516129,19,40.535278,-78.370833,0,2003/5/1,,,
877,687,0.8,16.3,52.43333333,18.6,40.535278,-78.370833,3,2003/6/1,,,
878,710,2.709677419,18.96774194,49.38709677,18.77419355,40.535278,-78.370833,0,2003/7/1,,,
879,732,2.741935484,17.12903226,43.25806452,17.96774194,40.535278,-78.370833,0,2003/8/1,,,
880,753,1.6,15.3,28.76666667,13.96666667,40.535278,-78.370833,0,2003/9/1,,,
881,773,1.870967742,24.51612903,25.51612903,22.22580645,40.535278,-78.370833,0,2003/10/1,,,
882,834,3.709677419,20.4516129,45.5483871,21.32258065,40.535278,-78.370833,1,2004/5/1,,,
883,848,3.3,21.9,43.13333333,21.33333333,40.535278,-78.370833,0,2004/6/1,,,
884,860,4.064516129,18.5483871,42.61290323,18.70967742,40.535278,-78.370833,1,2004/7/1,,,
885,875,4.903225806,13.19354839,42.38709677,17.67741935,40.535278,-78.370833,0,2004/8/1,,,
886,891,4.833333333,10.6,37.76666667,15.03333333,40.535278,-78.370833,0,2004/9/1,,,
887,905,5.806451613,16.38709677,21.58064516,18.19354839,40.535278,-78.370833,2,2004/10/1,,,
888,1040,5.2,18.93333333,34.76666667,21.2,40.535278,-78.370833,1,2007/4/1,,,
889,1053,4.129032258,14.25806452,48.70967742,18.4516129,40.535278,-78.370833,0,2007/5/1,,,
890,1066,3.166666667,17.76666667,41.33333333,14.3,40.535278,-78.370833,0,2007/6/1,,,
891,1078,3.516129032,19.5483871,44.09677419,13.38709677,40.535278,-78.370833,3,2007/7/1,,,
892,1092,4.612903226,21.48387097,40.74193548,15.80645161,40.535278,-78.370833,3,2007/8/1,,,
893,1107,4.7,18.46666667,37.33333333,15.5,40.535278,-78.370833,3,2007/9/1,,,
894,1122,5.548387097,18.83870968,29.4516129,21.74193548,40.535278,-78.370833,0,2007/10/1,,,
895,2964,3.709677419,20.4516129,45.5483871,21.32258065,40.535278,-78.370833,0,2014/5/1,,,
896,2978,3.3,21.9,43.13333333,21.33333333,40.535278,-78.370833,0,2014/6/1,,,
897,2990,4.064516129,18.5483871,42.61290323,18.70967742,40.535278,-78.370833,1,2014/7/1,,,
898,3005,4.903225806,13.19354839,42.38709677,17.67741935,40.535278,-78.370833,0,2014/8/1,,,
899,3021,4.833333333,10.6,37.76666667,15.03333333,40.535278,-78.370833,0,2014/9/1,,,
900,3035,5.806451613,16.38709677,21.58064516,18.19354839,40.535278,-78.370833,0,2014/10/1,,,
901,66,6.12,7.4,35.48,30.8,40.107222,-74.882222,0,2000/4/1,,,
902,89,6.884615385,14.46153846,56.07692308,32.92307692,40.107222,-74.882222,2,2000/5/1,,,
903,2200,0.4,3.16,61.16,16.28,40.107222,-74.882222,1,2012/7/1,,,
904,2359,4.125,9.541666667,20.91666667,25.08333333,40.107222,-74.882222,4,2012/11/1,,,
905,2615,1.47826087,3.086956522,51.08695652,15.17391304,40.107222,-74.882222,3,2013/5/1,,,
906,67,8.6,20.8,31.76666667,30.5,40.995848,-80.346442,0,2000/4/1,,,
907,91,8.838709677,26.25806452,35.93548387,33.35483871,40.995848,-80.346442,1,2000/5/1,,,
908,116,7.392857143,31.28571429,43.53571429,30.75,40.995848,-80.346442,3,2000/6/1,,,
909,142,6.965517241,24.75862069,42.48275862,29.27586207,40.995848,-80.346442,0,2000/7/1,,,
910,171,4.387096774,22.38709677,33.80645161,29.38709677,40.995848,-80.346442,0,2000/8/1,,,
911,198,7.633333333,37.7,25.4,25.73333333,40.995848,-80.346442,2,2000/9/1,,,
