year,month,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label
2019,1,2.3870967741935485,1.7096774193548387,26.129032258064516,13.096774193548388,46.825425,-100.76821000000004,0
2019,1,4.629032258064516,2.2768817204301075,26.677419354838708,18.193548387096776,41.50370794791663,-81.66005819791661,1
2019,1,4.338709677419355,1.903225806451613,25.06451612903226,19.8494623655914,39.13672729166667,-84.51977687499995,1
2019,1,5.774193548387097,0.12903225806451613,26.93548387096774,19.467741935483872,35.53141233333334,-97.51579099999995,5
2019,1,4.709677419354839,0.9516129032258065,26.06451612903226,18.806451612903224,36.16359680000002,-95.96252902500005,1
2019,1,4.0,0.14285714285714285,22.952380952380953,14.619047619047619,45.5196515,-122.59734887500004,0
2019,1,1.6428571428571428,1.75,29.178571428571427,4.357142857142857,39.92156000000001,-77.30873999999996,4
2019,1,2.161290322580645,4.290322580645161,24.35483870967742,20.93548387096774,40.30972199999999,-78.91499999999998,1
2019,1,5.172043010752689,1.596774193548387,22.74731182795699,23.096774193548388,40.011872109649154,-75.08461068421049,1
2019,1,3.5161290322580645,0.12903225806451613,35.03225806451613,18.612903225806452,41.84103899999999,-71.36097,4
2019,1,2.25,0.2857142857142857,28.285714285714285,12.25,43.54791999999998,-96.70076900000002,4
2019,1,1.967741935483871,0.0967741935483871,32.25806451612903,1.4193548387096775,35.621648444444425,-83.8801635,4
2019,1,3.71875,0.5,23.6875,20.1875,35.17430789999999,-89.90720669999997,1
2019,1,5.741935483870968,0.3387096774193548,29.44086021505377,17.236559139784948,29.4412531346154,-98.44188627564107,5
2019,1,4.7,0.8666666666666667,25.444444444444443,22.55,32.840572772727256,-96.82800865909091,5
2019,1,6.193548387096774,2.032258064516129,26.1831541218638,26.21486175115207,29.744600634300586,-95.3556731271578,5
2019,1,6.741935483870968,0.16129032258064516,27.193548387096776,19.85483870967742,30.354148000000006,-97.72595749999996,5
2019,1,6.8,0.7777777777777778,23.555555555555557,39.577777777777776,40.711885549851814,-111.90612249329618,2
2019,1,14.709677419354838,0.0,40.70967741935485,6.637096774193548,40.2076747514493,-109.54372412173916,5
2019,1,4.483870967741935,0.6129032258064516,30.419354838709676,20.29032258064516,43.60805600000001,-72.98277800000004,1
2019,1,4.148148148148148,0.18518518518518517,27.074074074074073,17.666666666666668,37.556519999999985,-77.40027000000002,1
2019,1,5.209677419354839,2.161290322580645,17.129032258064516,30.919354838709676,47.58272899999998,-122.31417499999999,2
2019,1,4.366666666666666,0.03333333333333333,25.966666666666665,22.4,43.00731762500002,-87.92381862499998,1
2019,1,1.5161290322580645,0.0,36.064516129032256,12.983870967741936,41.13379349999999,-104.65055200000005,4
2019,2,6.24,9.28,27.84,20.2,33.54723390000001,-86.81815030000001,0
2019,2,8.8125,21.25,11.5625,34.0,64.84568999999999,-147.727413,4
