State,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
Iowa,2013-08-31,6.187443081300805,15.29349593495935,12.373983739837398,13.845528455284553,0.03168295121951218,0.04472357723577239,10.154471544715447,37.91056910569106,0.277517650406504,1.4951219512195122,8.24390243902439,1.6666666666666667,0.20273235772357703,0.2512195121951216,3.008130081300813,2.6260162601626016,41.60882927235779,-92.11150197967457
Iowa,2013-09-30,6.618859785714286,15.295238095238103,11.642857142857142,14.023809523809524,0.030161880952380947,0.04270238095238095,10.047619047619047,36.42857142857143,0.21061478571428574,0.7833333333333333,7.166666666666667,0.7857142857142857,0.2006944523809524,0.27619047619047604,4.595238095238095,2.9285714285714284,41.60642571428577,-92.76073499999987
Iowa,2013-10-31,6.717414393442621,14.968852459016402,12.557377049180328,13.639344262295081,0.01916025409836066,0.027631147540983593,8.844262295081966,23.37704918032787,0.4168381475409837,2.152459016393442,8.131147540983607,2.639344262295082,0.18573009836065568,0.2704918032786883,6.098360655737705,2.901639344262295,41.60896946721318,-92.07363348360632
Iowa,2013-11-30,7.002206724137932,14.772413793103448,13.172413793103448,13.413793103448276,0.016430310344827583,0.022775862068965525,9.637931034482758,19.20689655172414,0.5228185517241382,1.7551724137931033,9.517241379310345,1.7241379310344827,0.17916665517241384,0.23103448275862054,5.827586206896552,2.413793103448276,41.61459250000003,-90.55477749999991
Iowa,2013-12-31,10.08237609677419,18.716129032258056,12.709677419354838,17.161290322580644,0.016770677419354844,0.022919354838709674,12.274193548387096,19.338709677419356,0.8751715806451615,3.070967741935484,9.387096774193548,3.806451612903226,0.22084096774193535,0.30322580645161284,5.161290322580645,3.193548387096774,41.614592500000036,-90.5547774999999
Iowa,2014-01-31,9.068865366666671,20.07666666666667,11.933333333333334,18.566666666666666,0.022653466666666674,0.028683333333333342,10.1,26.583333333333332,0.7452857000000005,1.7200000000000002,11.7,,0.1991760666666666,0.3114666666666666,13.233333333333333,,41.614592500000036,-90.55477749999991
Iowa,2014-02-28,11.04152867857143,21.475000000000005,13.285714285714286,19.892857142857142,0.028316249999999998,0.03496428571428572,11.0,32.410714285714285,1.0413944999999996,2.0428571428571436,11.964285714285714,,0.22123039285714288,0.35153571428571423,11.5,,41.61459250000003,-90.55477749999993
Iowa,2014-03-31,7.0639686774193535,15.090322580645168,11.0,13.709677419354838,0.030950145161290334,0.038387096774193545,10.290322580645162,35.483870967741936,0.8943931935483873,1.9064516129032247,12.161290322580646,,0.21452719354838717,0.33338709677419354,9.741935483870968,,41.61422367741939,-90.65440138709666
Iowa,2014-04-30,6.190169733333329,14.578333333333331,12.95,13.35,0.03366386666666666,0.043424999999999984,10.591666666666667,41.09166666666667,0.3575793333333333,0.7866666666666668,9.35,,0.20467231666666683,0.3221333333333333,13.383333333333333,,41.60887575000006,-92.09894774999977
Iowa,2014-05-31,5.576095147540982,13.48688524590165,12.229508196721312,12.229508196721312,0.03398404098360656,0.04530327868852455,10.30327868852459,43.467213114754095,0.3238329180327868,0.660655737704918,9.62295081967213,,0.19324613114754094,0.324311475409836,12.754098360655737,,41.60878203278695,-92.12426201639322
Iowa,2014-06-30,4.738301250000004,11.593333333333332,13.0,10.5,0.03298815000000001,0.04336666666666667,10.583333333333334,41.083333333333336,0.23583336666666666,0.4749999999999999,7.85,,0.17106456666666672,0.28459999999999996,13.833333333333334,,41.60887575000006,-92.09894774999977
Iowa,2014-07-31,4.406410612903223,11.912903225806454,13.564516129032258,10.919354838709678,0.027514540322580647,0.03706451612903225,9.137096774193548,34.32258064516129,0.1694393064516129,0.30161290322580636,7.951612903225806,,0.1828158709677419,0.32430645161290333,15.17741935483871,,41.60887575000007,-92.09894774999977
Iowa,2014-08-31,5.445498161290326,12.809677419354836,11.790322580645162,11.661290322580646,0.027021508064516128,0.03827419354838707,10.459677419354838,35.61290322580645,0.2613901451612903,0.5112903225806452,7.516129032258065,,0.2221380322580645,0.3855967741935484,14.016129032258064,,41.60887575000007,-92.09894774999977
Iowa,2014-09-30,6.169101033898307,15.128813559322023,12.694915254237289,13.796610169491526,0.023740110169491516,0.03587288135593221,9.440677966101696,33.61864406779661,0.27356733898305086,0.5372881355932203,9.220338983050848,,0.21886566101694926,0.41894915254237275,14.728813559322035,,41.608972644067855,-92.07277537288113
Iowa,2014-10-31,6.602833645161287,14.561290322580653,14.82258064516129,13.241935483870968,0.01767669354838709,0.026225806451612894,9.838709677419354,24.29032258064516,0.25587559677419364,0.5306451612903224,12.016129032258064,,0.2096921774193549,0.40424193548387083,13.161290322580646,,41.60887575000007,-92.09894774999977
Iowa,2014-11-30,7.041212099999998,15.190000000000008,11.533333333333333,13.833333333333334,0.018468433333333333,0.025533333333333328,11.133333333333333,23.566666666666666,0.5690793999999998,1.0800000000000005,11.4,,0.1854885666666667,0.3013666666666668,11.9,,41.614592500000036,-90.55477749999991
Iowa,2014-12-31,8.562019967741936,15.396774193548392,12.064516129032258,14.03225806451613,0.01319804838709677,0.018596774193548393,10.725806451612904,17.225806451612904,0.8263326129032262,1.6096774193548387,11.580645161290322,,0.21329645161290314,0.32577419354838705,10.193548387096774,,41.614592500000036,-90.5547774999999
Iowa,2015-01-31,9.462641258064515,19.764516129032245,10.548387096774194,18.322580645161292,0.018849499999999998,0.025209677419354835,11.290322580645162,23.370967741935484,0.8303378709677419,1.6967741935483867,12.35483870967742,,0.2308752580645161,0.30967741935483895,5.129032258064516,3.3225806451612905,41.614592500000036,-90.5547774999999
