State,County,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
Maryland,Prince George's,2017-08-31,0.2129032580645161,0.267741935483871,2.4193548387096775,2.806451612903226,0.07021390322580645,0.3967741935483871,6.967741935483871,0.12903225806451613,0.025652741935483864,0.040774193548387114,9.870967741935484,38.29032258064516,4.648402225806451,11.367741935483872,7.774193548387097,10.225806451612904,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2017-09-30,0.1988928620689655,0.25862068965517243,3.4827586206896552,2.6551724137931036,0.09925755172413793,0.7551724137931035,7.827586206896552,0.7241379310344828,0.020880482758620686,0.03382758620689657,9.827586206896552,31.344827586206897,5.23318751724138,12.544827586206893,12.241379310344827,11.344827586206897,39.05527700000001,-76.87833300000005
Maryland,Prince George's,2017-10-31,0.20631722580645165,0.2806451612903226,5.580645161290323,3.032258064516129,0.08220545161290321,0.34516129032258075,8.225806451612904,0.12903225806451613,0.02230929032258064,0.03506451612903227,10.0,32.774193548387096,5.855205258064516,13.106451612903228,12.03225806451613,12.064516129032258,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2017-11-30,0.24152773333333333,0.34,5.6,3.7666666666666666,0.17722900000000003,0.5833333333333334,9.333333333333334,0.23333333333333334,0.019094166666666666,0.02763333333333335,11.6,25.633333333333333,8.958975933333335,18.44333333333333,10.966666666666667,17.033333333333335,39.05527700000001,-76.87833300000005
Maryland,Prince George's,2017-12-31,0.24764793548387096,0.3354838709677419,5.419354838709677,3.7419354838709675,0.336504064516129,0.8064516129032256,10.419354838709678,0.3548387096774194,0.018887354838709684,0.026774193548387108,10.806451612903226,24.774193548387096,11.204320483870967,21.66129032258064,13.03225806451613,19.93548387096774,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2018-01-31,0.22983870967741937,0.3129032258064515,6.258064516129032,3.4516129032258065,0.588879064516129,1.3645161290322583,11.838709677419354,1.096774193548387,0.02323525806451613,0.02996774193548389,10.35483870967742,27.64516129032258,10.982344516129032,20.65806451612903,9.935483870967742,18.967741935483872,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2018-02-28,0.209375,0.26071428571428573,4.928571428571429,2.75,0.23894689285714285,0.6071428571428573,10.142857142857142,0.25,0.021754214285714283,0.02860714285714287,11.178571428571429,26.428571428571427,8.595986785714288,18.203571428571433,11.892857142857142,16.607142857142858,39.05527700000001,-76.87833300000004
Maryland,Prince George's,2018-03-31,0.2014890416666667,0.25,5.458333333333333,2.5833333333333335,0.22352654166666666,0.9124999999999998,9.416666666666666,0.7083333333333334,0.03623033333333333,0.041833333333333354,11.375,38.75,7.4090263750000025,19.458333333333332,9.125,17.916666666666668,39.05527700000002,-76.87833300000004
Maryland,Prince George's,2018-04-30,0.1365277666666667,0.18000000000000002,4.333333333333333,1.8,0.10256313333333329,0.36666666666666653,6.7,0.03333333333333333,0.04171483333333333,0.04923333333333334,11.2,47.666666666666664,4.963059733333335,12.843333333333335,8.0,11.766666666666667,39.05527700000001,-76.87833300000005
Maryland,Prince George's,2018-05-31,0.1350806129032258,0.20000000000000007,6.838709677419355,2.064516129032258,0.10973000000000001,0.5677419354838709,7.032258064516129,0.45161290322580644,0.03491925806451613,0.046741935483870976,10.741935483870968,50.32258064516129,4.8345769999999995,10.8,11.96774193548387,9.838709677419354,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2018-06-30,0.1286589285714286,0.17142857142857143,2.892857142857143,1.7142857142857142,0.06570671428571428,0.31428571428571417,6.857142857142857,0.17857142857142858,0.03456685714285714,0.047642857142857147,10.178571428571429,48.357142857142854,4.217496285714286,9.621428571428572,9.571428571428571,8.678571428571429,39.05527700000001,-76.87833300000004
Maryland,Prince George's,2018-07-31,0.1344086129032258,0.17741935483870971,3.032258064516129,1.7741935483870968,0.07001880645161289,0.3,7.483870967741935,0.12903225806451613,0.035629612903225805,0.050967741935483896,9.806451612903226,56.645161290322584,3.763204483870967,8.874193548387098,8.612903225806452,8.0,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2018-08-31,0.17948025806451612,0.25483870967741934,4.290322580645161,2.6774193548387095,0.020716483870967743,0.12903225806451615,5.709677419354839,0.0,0.027612870967741936,0.044677419354838724,9.483870967741936,41.83870967741935,4.055502258064516,10.06774193548387,9.709677419354838,9.03225806451613,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2018-09-30,0.1370277666666667,0.20000000000000004,4.666666666666667,2.066666666666667,0.0374375,0.1600000000000001,5.2,0.03333333333333333,0.021343999999999995,0.032666666666666684,10.733333333333333,31.133333333333333,3.605273833333334,7.326666666666665,10.133333333333333,6.566666666666666,39.05527700000001,-76.87833300000005
Maryland,Prince George's,2018-10-31,0.15576919230769232,0.21153846153846156,5.3076923076923075,2.1538461538461537,0.07376815384615386,0.17692307692307688,6.6923076923076925,0.0,0.018561153846153845,0.029307692307692326,10.653846153846153,27.115384615384617,4.859880153846153,10.411538461538461,12.23076923076923,9.461538461538462,39.05527700000002,-76.87833300000004
Maryland,Prince George's,2018-11-30,0.1700319615384616,0.24615384615384614,6.461538461538462,2.6923076923076925,0.06408157692307692,0.29230769230769227,7.423076923076923,0.11538461538461539,0.016552538461538462,0.02276923076923078,11.115384615384615,21.0,7.156618576923078,14.376923076923076,11.538461538461538,13.076923076923077,39.05527700000002,-76.87833300000004
Maryland,Prince George's,2018-12-31,0.2030324166666667,0.2833333333333333,6.875,3.0416666666666665,0.10106124999999999,0.3624999999999999,8.75,0.125,0.014636458333333333,0.02229166666666668,10.583333333333334,20.583333333333332,10.292445958333333,19.954166666666666,11.583333333333334,18.333333333333332,39.05527700000002,-76.87833300000004
Maryland,Prince George's,2019-01-31,0.15649431034482755,0.24137931034482765,6.0,2.5517241379310347,0.2868154137931035,0.6413793103448278,9.551724137931034,0.3448275862068966,0.02166524137931035,0.028379310344827605,12.0,26.310344827586206,9.286843448275864,20.08620689655173,11.551724137931034,18.655172413793103,39.05527700000001,-76.87833300000005
Maryland,Prince George's,2019-02-28,0.15002368750000003,0.20000000000000004,5.0,2.0,0.2558764375,0.50625,9.875,0.1875,0.028890937500000005,0.034812499999999996,11.25,32.125,8.4212398125,18.875,8.75,17.25,39.055277000000004,-76.878333
Maryland,Prince George's,2019-03-31,0.15954300000000002,0.21935483870967745,5.741935483870968,2.2580645161290325,0.13178474193548392,0.4225806451612904,10.580645161290322,0.03225806451612903,0.036679354838709675,0.04454838709677421,10.548387096774194,41.87096774193548,6.835045612903227,17.667741935483868,11.129032258064516,16.258064516129032,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2019-04-30,0.15291666666666665,0.19333333333333338,3.3,1.9666666666666666,-0.004232566666666665,0.15333333333333335,6.133333333333334,0.0,0.0370726,0.04686666666666669,11.166666666666666,43.46666666666667,4.448635800000001,12.373333333333333,10.066666666666666,11.2,39.05527700000001,-76.87833300000005
Maryland,Prince George's,2019-05-31,0.15881227272727272,0.22272727272727275,5.181818181818182,2.227272727272727,-0.01170740909090909,0.12272727272727274,7.136363636363637,0.0,0.030032227272727276,0.04031818181818183,10.909090909090908,37.54545454545455,3.7770616363636367,8.831818181818182,9.409090909090908,7.954545454545454,39.05527700000002,-76.87833300000003
Maryland,Prince George's,2019-06-30,0.09088791666666667,0.14166666666666675,2.6666666666666665,1.4166666666666667,0.03785758333333333,0.16666666666666666,6.625,0.0,0.0348405,0.047749999999999994,9.958333333333334,48.25,3.8492915416666675,9.679166666666667,11.333333333333334,8.541666666666666,39.05527700000002,-76.87833300000004
Maryland,Prince George's,2019-07-31,0.11135754838709679,0.17419354838709677,2.4516129032258065,1.7419354838709677,0.08029451612903228,0.27741935483870966,6.709677419354839,0.03225806451612903,0.03364709677419355,0.0516774193548387,9.290322580645162,53.74193548387097,3.9554140322580644,9.461290322580647,9.161290322580646,8.548387096774194,39.055277000000004,-76.87833300000005
Maryland,Prince George's,2019-08-31,0.11315503703703707,0.16296296296296298,2.814814814814815,1.6296296296296295,0.0542874074074074,0.3444444444444444,7.444444444444445,0.14814814814814814,0.032512037037037034,0.05007407407407408,9.74074074074074,51.81481481481482,3.662701296296296,8.65925925925926,8.481481481481481,7.777777777777778,39.05527700000002,-76.87833300000004
Maryland,Prince George's,2019-10-31,0.164583375,0.21875000000000006,8.3125,2.3125,0.0446558125,0.20625,8.25,0.0,0.025609750000000004,0.0345625,10.8125,32.0,4.969270250000001,9.5125,11.125,8.5625,39.055277000000004,-76.878333
Maryland,Prince George's,2019-11-30,0.22548073076923075,0.30000000000000004,4.384615384615385,3.230769230769231,0.11846903846153847,0.41153846153846146,8.653846153846153,0.0,0.022635692307692305,0.03092307692307694,10.076923076923077,28.653846153846153,9.640225423076924,18.038461538461544,12.653846153846153,16.5,39.05527700000002,-76.87833300000004
Maryland,Prince George's,2019-12-31,0.2520032307692308,0.35000000000000003,5.653846153846154,3.8846153846153846,0.07325369230769231,0.2846153846153846,9.115384615384615,0.0,0.0188925,0.02611538461538463,12.846153846153847,24.23076923076923,10.639646115384616,19.276923076923076,12.692307692307692,17.692307692307693,39.05527700000002,-76.87833300000004
Massachusetts,Suffolk,2017-01-31,0.2850157419354839,0.3951612903225807,10.241935483870968,4.451612903225806,0.3847055161290322,1.0209677419354841,10.85483870967742,0.7580645161290323,0.02123325806451613,0.027419354838709695,12.548387096774194,25.322580645161292,16.674067870967743,29.344086021505376,12.268817204301076,27.720430107526884,42.334519666666665,-71.078608
Massachusetts,Suffolk,2017-02-28,0.2968971785714286,0.3857142857142856,5.535714285714286,4.410714285714286,0.41044219642857144,0.9375,9.375,0.5178571428571429,0.026968642857142854,0.032607142857142876,11.321428571428571,30.142857142857142,17.156053154761903,30.88095238095238,10.345238095238093,29.166666666666664,42.334519666666665,-71.07860800000002
Massachusetts,Suffolk,2017-03-31,0.24482317741935491,0.3064516129032258,5.82258064516129,3.2903225806451615,0.26025145161290325,0.5870967741935483,8.67741935483871,0.1774193548387097,0.031464870967741934,0.03600000000000002,10.483870967741936,33.32258064516129,13.841734913978492,26.655913978494628,9.924731182795698,25.118279569892472,42.334519666666665,-71.078608
